Iteration	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
2710	-3734.409	-3719.621	-14.78797	0.2514065	0.2138954	0.290748	-0.06021874	0.0126466	0.525824	0.0109776	0.000904817	0.446684	0.00296348	0.06027946	0.000831812	0.0421566	0.418942	3.53807	0.306358	0.298386	0.12309	0.272166	6.071607e-05	992.8089
2720	-3734.442	-3719.014	-15.42891	0.2465936	0.1944275	0.2783907	0.1227365	0.0142676	0.524905	0.00808287	0.00548984	0.445904	0.00135109	0.01488209	0.000435819	0.0306238	0.368958	3.59998	0.288365	0.314693	0.131304	0.265638	0.1376186	0.1081401
2720	-3734.442	-3719.014	-15.42891	0.2465936	0.1944275	0.2783907	0.1227365	0.0142676	0.524905	0.00808287	0.00548984	0.445904	0.00135109	0.01488209	0.000435819	0.0306238	0.368958	3.59998	0.288365	0.314693	0.131304	0.265638	0.1376186	0.1081401
2730	-3739.671	-3723.365	-16.30657	0.2483048	0.1889528	0.2503712	0.0479522	0.0105481	0.511287	0.0106491	0.00727877	0.456385	0.00385242	0.1197768	0.000354741	0.0276553	0.354216	3.61777	0.3055	0.302176	0.121279	0.271045	0.167729	0.7141091
2730	-3739.671	-3723.365	-16.30657	0.2483048	0.1889528	0.2503712	0.0479522	0.0105481	0.511287	0.0106491	0.00727877	0.456385	0.00385242	0.1197768	0.000354741	0.0276553	0.354216	3.61777	0.3055	0.302176	0.121279	0.271045	0.167729	0.7141091
2740	-3740.385	-3725.375	-15.00997	0.2328744	0.1919564	0.2861316	0.003764031	0.00909042	0.529688	0.0153471	0.00588817	0.439564	0.000421809	0.04344366	0.000397731	0.0292678	0.362341	3.60799	0.315213	0.284612	0.134638	0.265537	0.04720769	0.9202666
2740	-3740.385	-3725.375	-15.00997	0.2328744	0.1919564	0.2861316	0.003764031	0.00909042	0.529688	0.0153471	0.00588817	0.439564	0.000421809	0.04344366	0.000397731	0.0292678	0.362341	3.60799	0.315213	0.284612	0.134638	0.265537	0.04720769	0.9202666
2750	-3739.535	-3724.148	-15.38675	0.2363222	0.1967939	0.2948749	0.03024366	0.0102098	0.545713	0.015022	0.0164643	0.41228	0.000311775	0.04944453	0.000474681	0.0319466	0.375239	3.59234	0.300498	0.295831	0.134819	0.268853	0.07968819	0.620475
2750	-3739.535	-3724.148	-15.38675	0.2363222	0.1967939	0.2948749	0.03024366	0.0102098	0.545713	0.015022	0.0164643	0.41228	0.000311775	0.04944453	0.000474681	0.0319466	0.375239	3.59234	0.300498	0.295831	0.134819	0.268853	0.07968819	0.620475
2760	-3733.885	-3718.987	-14.89801	0.2649201	0.2182072	0.2709423	0.0520458	0.0113063	0.503468	0.0120912	0.0142849	0.458464	0.000385341	0.02224392	0.000944943	0.044895	0.429489	3.52467	0.284507	0.307842	0.126463	0.281187	0.07428972	0.2994212
2760	-3733.885	-3718.987	-14.89801	0.2649201	0.2182072	0.2709423	0.0520458	0.0113063	0.503468	0.0120912	0.0142849	0.458464	0.000385341	0.02224392	0.000944943	0.044895	0.429489	3.52467	0.284507	0.307842	0.126463	0.281187	0.07428972	0.2994212
2770	-3737.779	-3722.645	-15.13421	0.254538	0.18749	0.2726087	0.07935215	0.0106973	0.479522	0.0084408	0.00694661	0.49369	0.000703311	0.02102632	0.000335073	0.0268845	0.350228	3.62255	0.31502	0.293182	0.140482	0.251316	0.1003785	0.2094704
2770	-3737.779	-3722.645	-15.13421	0.254538	0.18749	0.2726087	0.07935215	0.0106973	0.479522	0.0084408	0.00694661	0.49369	0.000703311	0.02102632	0.000335073	0.0268845	0.350228	3.62255	0.31502	0.293182	0.140482	0.251316	0.1003785	0.2094704
2780	-3744.218	-3727.421	-16.79698	0.3114976	0.2278176	0.216398	0.2698103	0.0135168	0.555384	0.00782749	0.0126698	0.409823	0.000779138	0.05223748	0.0012339	0.0512062	0.452316	3.49524	0.301583	0.320273	0.104629	0.273515	0.3220478	0.1622041
2780	-3744.218	-3727.421	-16.79698	0.3114976	0.2278176	0.216398	0.2698103	0.0135168	0.555384	0.00782749	0.0126698	0.409823	0.000779138	0.05223748	0.0012339	0.0512062	0.452316	3.49524	0.301583	0.320273	0.104629	0.273515	0.3220478	0.1622041
2790	-3740.348	-3726.098	-14.24982	0.3407226	0.2182472	0.1961282	-0.03660026	0.0101802	0.564887	0.0189779	0.00312395	0.399289	0.00354279	0.06807454	0.00094604	0.0449207	0.429586	3.52455	0.310323	0.30331	0.120312	0.266056	0.03147428	2.162862
2790	-3740.348	-3726.098	-14.24982	0.3407226	0.2182472	0.1961282	-0.03660026	0.0101802	0.564887	0.0189779	0.00312395	0.399289	0.00354279	0.06807454	0.00094604	0.0449207	0.429586	3.52455	0.310323	0.30331	0.120312	0.266056	0.03147428	2.162862
2800	-3737.939	-3723.464	-14.47466	0.2587272	0.197063	0.255808	0.06313222	0.0111244	0.54843	0.0111156	0.00259727	0.425416	0.00131628	0.0002084165	0.000479253	0.0320985	0.375949	3.59147	0.316233	0.279173	0.138591	0.266003	0.06334063	0.003290408
2800	-3737.939	-3723.464	-14.47466	0.2587272	0.197063	0.255808	0.06313222	0.0111244	0.54843	0.0111156	0.00259727	0.425416	0.00131628	0.0002084165	0.000479253	0.0320985	0.375949	3.59147	0.316233	0.279173	0.138591	0.266003	0.06334063	0.003290408
2810	-3749.977	-3734.769	-15.2071	0.2577993	0.1946111	0.3017924	0.08367839	0.0102317	0.361774	0.0112374	0.00317162	0.60954	0.00404543	0.005019087	0.00043875	0.0307256	0.369448	3.59939	0.304527	0.295464	0.141975	0.258034	0.08869748	0.05658658
2810	-3749.977	-3734.769	-15.2071	0.2577993	0.1946111	0.3017924	0.08367839	0.0102317	0.361774	0.0112374	0.00317162	0.60954	0.00404543	0.005019087	0.00043875	0.0307256	0.369448	3.59939	0.304527	0.295464	0.141975	0.258034	0.08869748	0.05658658
2820	-3742.737	-3724.715	-18.02227	0.2552389	0.1912991	0.23409	-0.3851386	0.0167751	0.559457	0.0151987	0.0150607	0.391416	0.00209188	0.4471248	0.000388018	0.0289115	0.36057	3.61013	0.29062	0.291125	0.140279	0.277975	0.06198617	7.213299
2820	-3742.737	-3724.715	-18.02227	0.2552389	0.1912991	0.23409	-0.3851386	0.0167751	0.559457	0.0151987	0.0150607	0.391416	0.00209188	0.4471248	0.000388018	0.0289115	0.36057	3.61013	0.29062	0.291125	0.140279	0.277975	0.06198617	7.213299
2830	-3741.351	-3723.567	-17.78321	0.271475	0.1937248	0.2356068	0.187716	0.0190389	0.511901	0.0172497	0.00743329	0.444238	0.000138648	0.139541	0.000424733	0.0302356	0.367083	3.60226	0.298468	0.31531	0.132634	0.253589	0.3272571	0.4263958
2830	-3741.351	-3723.567	-17.78321	0.271475	0.1937248	0.2356068	0.187716	0.0190389	0.511901	0.0172497	0.00743329	0.444238	0.000138648	0.139541	0.000424733	0.0302356	0.367083	3.60226	0.298468	0.31531	0.132634	0.253589	0.3272571	0.4263958
2840	-3740.404	-3726.083	-14.32138	0.31924	0.1673357	0.228135	-0.02682306	0.0197587	0.533311	0.00397576	0.00346846	0.439377	0.000109119	0.05103952	0.000137919	0.0173051	0.293286	3.68927	0.300743	0.29992	0.123825	0.275512	0.02421646	2.107638
2840	-3740.404	-3726.083	-14.32138	0.31924	0.1673357	0.228135	-0.02682306	0.0197587	0.533311	0.00397576	0.00346846	0.439377	0.000109119	0.05103952	0.000137919	0.0173051	0.293286	3.68927	0.300743	0.29992	0.123825	0.275512	0.02421646	2.107638
2850	-3739.945	-3724.007	-15.93783	0.2582639	0.1890808	0.3112485	-0.09761186	0.0206043	0.47279	0.00725402	0.00435984	0.494851	0.00014152	0.1325434	0.000356501	0.0277232	0.354564	3.61736	0.281981	0.305161	0.139106	0.273751	0.03493149	3.79438
2850	-3739.945	-3724.007	-15.93783	0.2582639	0.1890808	0.3112485	-0.09761186	0.0206043	0.47279	0.00725402	0.00435984	0.494851	0.00014152	0.1325434	0.000356501	0.0277232	0.354564	3.61736	0.281981	0.305161	0.139106	0.273751	0.03493149	3.79438
2860	-3738.459	-3721.942	-16.51761	0.2692883	0.220197	0.2389102	0.0402576	0.0185592	0.515725	0.00659325	0.0127004	0.445735	0.00068723	0.1379227	0.00100053	0.0461789	0.434293	3.51853	0.294384	0.300219	0.133865	0.271531	0.1781803	0.7740626
2860	-3738.459	-3721.942	-16.51761	0.2692883	0.220197	0.2389102	0.0402576	0.0185592	0.515725	0.00659325	0.0127004	0.445735	0.00068723	0.1379227	0.00100053	0.0461789	0.434293	3.51853	0.294384	0.300219	0.133865	0.271531	0.1781803	0.7740626
2870	-3740.954	-3721.66	-19.29311	0.2827372	0.2116537	0.2441665	-0.4361775	0.0142899	0.561873	0.0100222	0.0128184	0.399207	0.00178997	0.5329701	0.000776852	0.0407574	0.413383	3.54508	0.283498	0.289167	0.147002	0.280333	0.09679255	5.506313
2870	-3740.954	-3721.66	-19.29311	0.2827372	0.2116537	0.2441665	-0.4361775	0.0142899	0.561873	0.0100222	0.0128184	0.399207	0.00178997	0.5329701	0.000776852	0.0407574	0.413383	3.54508	0.283498	0.289167	0.147002	0.280333	0.09679255	5.506313
2880	-3741.435	-3724.29	-17.14525	0.2665994	0.2000277	0.2691483	0.1712097	0.0157338	0.487468	0.00350492	0.000891232	0.490436	0.00196666	0.09870703	0.000531707	0.0337915	0.38373	3.58195	0.308291	0.28894	0.139202	0.263566	0.2699167	0.3656943
2880	-3741.435	-3724.29	-17.14525	0.2665994	0.2000277	0.2691483	0.1712097	0.0157338	0.487468	0.00350492	0.000891232	0.490436	0.00196666	0.09870703	0.000531707	0.0337915	0.38373	3.58195	0.308291	0.28894	0.139202	0.263566	0.2699167	0.3656943
2890	-3738.458	-3722.592	-15.86576	0.2250268	0.2002591	0.3099718	0.1077115	0.0167235	0.488702	0.00417351	0.00673181	0.479643	0.00402563	0.03066128	0.000535966	0.0339251	0.384334	3.5812	0.28685	0.328378	0.124993	0.259779	0.1383728	0.2215846
2890	-3738.458	-3722.592	-15.86576	0.2250268	0.2002591	0.3099718	0.1077115	0.0167235	0.488702	0.00417351	0.00673181	0.479643	0.00402563	0.03066128	0.000535966	0.0339251	0.384334	3.5812	0.28685	0.328378	0.124993	0.259779	0.1383728	0.2215846
2900	-3740.701	-3725.262	-15.43933	0.2539647	0.1843697	0.2773685	0.009556059	0.0117037	0.468117	0.00585742	0.00807608	0.498534	0.00771201	0.0742544	0.00029579	0.0252729	0.341652	3.63278	0.292296	0.287672	0.141945	0.278087	0.08381046	0.8859801
2900	-3740.701	-3725.262	-15.43933	0.2539647	0.1843697	0.2773685	0.009556059	0.0117037	0.468117	0.00585742	0.00807608	0.498534	0.00771201	0.0742544	0.00029579	0.0252729	0.341652	3.63278	0.292296	0.287672	0.141945	0.278087	0.08381046	0.8859801
2910	-3734.844	-3719.483	-15.36173	0.2393819	0.2098634	0.3297608	-0.02371625	0.0143215	0.502068	0.007857	0.00866181	0.463966	0.00312632	0.05367582	0.000734805	0.0396524	0.408906	3.55071	0.308121	0.280259	0.141372	0.270248	0.02995957	1.791608
2910	-3734.844	-3719.483	-15.36173	0.2393819	0.2098634	0.3297608	-0.02371625	0.0143215	0.502068	0.007857	0.00866181	0.463966	0.00312632	0.05367582	0.000734805	0.0396524	0.408906	3.55071	0.308121	0.280259	0.141372	0.270248	0.02995957	1.791608
2920	-3737.622	-3720.037	-17.58466	0.2328243	0.1941005	0.2844005	0.150092	0.0183557	0.493475	0.00228735	0.00899928	0.47305	0.0038325	0.1233505	0.000430634	0.0304429	0.368086	3.60104	0.292403	0.29227	0.136477	0.27885	0.2734425	0.4511021
2920	-3737.622	-3720.037	-17.58466	0.2328243	0.1941005	0.2844005	0.150092	0.0183557	0.493475	0.00228735	0.00899928	0.47305	0.0038325	0.1233505	0.000430634	0.0304429	0.368086	3.60104	0.292403	0.29227	0.136477	0.27885	0.2734425	0.4511021
2930	-3738.183	-3722.786	-15.39696	0.2396648	0.2147993	0.337239	-0.03584781	0.0220977	0.524573	0.00281785	0.00382136	0.441267	0.00542314	0.05692317	0.000854712	0.0427256	0.421169	3.53525	0.295034	0.294978	0.121728	0.28826	0.02107535	2.700935
2930	-3738.183	-3722.786	-15.39696	0.2396648	0.2147993	0.337239	-0.03584781	0.0220977	0.524573	0.00281785	0.00382136	0.441267	0.00542314	0.05692317	0.000854712	0.0427256	0.421169	3.53525	0.295034	0.294978	0.121728	0.28826	0.02107535	2.700935
2940	-3742.613	-3725.938	-16.67479	0.2613645	0.2038076	0.2697011	-0.1416108	0.0266696	0.446555	0.00470713	0.00717316	0.509989	0.00490589	0.2204929	0.000604332	0.0360006	0.393522	3.56987	0.295899	0.304572	0.146602	0.252927	0.07888211	2.795221
2940	-3742.613	-3725.938	-16.67479	0.2613645	0.2038076	0.2697011	-0.1416108	0.0266696	0.446555	0.00470713	0.00717316	0.509989	0.00490589	0.2204929	0.000604332	0.0360006	0.393522	3.56987	0.295899	0.304572	0.146602	0.252927	0.07888211	2.795221
2950	-3735.991	-3718.435	-17.55548	0.2712022	0.2144104	0.2607432	0.2650895	0.00956061	0.569905	0.00838854	0.00525017	0.405059	0.00183704	0.07771766	0.000844807	0.0424805	0.420212	3.53646	0.294246	0.297076	0.128829	0.27985	0.3428072	0.2267095
2950	-3735.991	-3718.435	-17.55548	0.2712022	0.2144104	0.2607432	0.2650895	0.00956061	0.569905	0.00838854	0.00525017	0.405059	0.00183704	0.07771766	0.000844807	0.0424805	0.420212	3.53646	0.294246	0.297076	0.128829	0.27985	0.3428072	0.2267095
2960	-3738.788	-3722.497	-16.29021	0.2613994	0.2016773	0.2456792	0.08146817	0.014615	0.594657	0.0083048	0.0100945	0.370922	0.0014068	0.1033143	0.000562594	0.0347487	0.388021	3.57667	0.302583	0.288471	0.135304	0.273642	0.1847824	0.5591131
2960	-3738.788	-3722.497	-16.29021	0.2613994	0.2016773	0.2456792	0.08146817	0.014615	0.594657	0.0083048	0.0100945	0.370922	0.0014068	0.1033143	0.000562594	0.0347487	0.388021	3.57667	0.302583	0.288471	0.135304	0.273642	0.1847824	0.5591131
2970	-3736.189	-3719.652	-16.53738	0.2785991	0.2167354	0.2460486	0.3120793	0.0113109	0.510796	0.0164046	0.00939041	0.449318	0.00278	0.002446542	0.000905213	0.0439535	0.42591	3.52923	0.315903	0.286709	0.132383	0.265005	0.3145258	0.00777851
2970	-3736.189	-3719.652	-16.53738	0.2785991	0.2167354	0.2460486	0.3120793	0.0113109	0.510796	0.0164046	0.00939041	0.449318	0.00278	0.002446542	0.000905213	0.0439535	0.42591	3.52923	0.315903	0.286709	0.132383	0.265005	0.3145258	0.00777851
2980	-3738.619	-3722.846	-15.77324	0.2561468	0.2115871	0.2579488	0.1367208	0.0145236	0.589976	0.0140644	0.00389558	0.374187	0.00335325	0.03880343	0.000775259	0.0407161	0.413217	3.54529	0.302176	0.288564	0.145071	0.264189	0.1755242	0.2210717
2980	-3738.619	-3722.846	-15.77324	0.2561468	0.2115871	0.2579488	0.1367208	0.0145236	0.589976	0.0140644	0.00389558	0.374187	0.00335325	0.03880343	0.000775259	0.0407161	0.413217	3.54529	0.302176	0.288564	0.145071	0.264189	0.1755242	0.2210717
2990	-3736.536	-3720.767	-15.76892	0.2810346	0.2055634	0.2724818	-0.1763137	0.00556855	0.549021	0.0119739	0.008931	0.415283	0.00922207	0.1858389	0.000640336	0.0370454	0.398021	3.56429	0.298844	0.300321	0.134842	0.265993	0.00952521	19.51022
2990	-3736.536	-3720.767	-15.76892	0.2810346	0.2055634	0.2724818	-0.1763137	0.00556855	0.549021	0.0119739	0.008931	0.415283	0.00922207	0.1858389	0.000640336	0.0370454	0.398021	3.56429	0.298844	0.300321	0.134842	0.265993	0.00952521	19.51022
3000	-3740.223	-3721.865	-18.3573	0.2345769	0.1729353	0.2708936	-0.3452582	0.00990421	0.514136	0.0141483	0.00998752	0.439646	0.0121779	0.4260168	0.000180208	0.0197636	0.30946	3.6706	0.30585	0.310511	0.13296	0.25068	0.08075866	5.275185
3000	-3740.223	-3721.865	-18.3573	0.2345769	0.1729353	0.2708936	-0.3452582	0.00990421	0.514136	0.0141483	0.00998752	0.439646	0.0121779	0.4260168	0.000180208	0.0197636	0.30946	3.6706	0.30585	0.310511	0.13296	0.25068	0.08075866	5.275185
3010	-3745.41	-3727.787	-17.62292	0.2467842	0.1984239	0.281234	-0.3983119	0.00577226	0.441338	0.0171797	0.00503076	0.529676	0.001003	0.4016438	0.000502849	0.0328712	0.379532	3.58709	0.293638	0.307855	0.120101	0.278406	0.003331856	120.5465
3010	-3745.41	-3727.787	-17.62292	0.2467842	0.1984239	0.281234	-0.3983119	0.00577226	0.441338	0.0171797	0.00503076	0.529676	0.001003	0.4016438	0.000502849	0.0328712	0.379532	3.58709	0.293638	0.307855	0.120101	0.278406	0.003331856	120.5465
3020	-3740.951	-3725.884	-15.06685	0.2293649	0.177145	0.3113806	0.03421806	0.0136755	0.646031	0.00631569	0.00896968	0.322089	0.00291823	0.0183117	0.000217894	0.0217174	0.321447	3.65662	0.310887	0.313169	0.104877	0.271067	0.05252976	0.3485966
3020	-3740.951	-3725.884	-15.06685	0.2293649	0.177145	0.3113806	0.03421806	0.0136755	0.646031	0.00631569	0.00896968	0.322089	0.00291823	0.0183117	0.000217894	0.0217174	0.321447	3.65662	0.310887	0.313169	0.104877	0.271067	0.05252976	0.3485966
3030	-3742.755	-3726.607	-16.14805	0.2224173	0.2170827	0.3068623	0.02547751	0.00986197	0.508005	0.00794605	0.00672193	0.460504	0.00696127	0.09233151	0.000914481	0.044175	0.426757	3.52815	0.281448	0.327432	0.138914	0.252206	0.117809	0.7837389
3030	-3742.755	-3726.607	-16.14805	0.2224173	0.2170827	0.3068623	0.02547751	0.00986197	0.508005	0.00794605	0.00672193	0.460504	0.00696127	0.09233151	0.000914481	0.044175	0.426757	3.52815	0.281448	0.327432	0.138914	0.252206	0.117809	0.7837389
3040	-3738.11	-3721.772	-16.33763	0.2228946	0.2039597	0.3397831	0.194685	0.012566	0.588331	0.0125588	0.00348095	0.380805	0.00225778	0.0001247113	0.000607395	0.0360907	0.393913	3.56939	0.299412	0.297396	0.125181	0.278011	0.1948097	0.0006401698
3040	-3738.11	-3721.772	-16.33763	0.2228946	0.2039597	0.3397831	0.194685	0.012566	0.588331	0.0125588	0.00348095	0.380805	0.00225778	0.0001247113	0.000607395	0.0360907	0.393913	3.56939	0.299412	0.297396	0.125181	0.278011	0.1948097	0.0006401698
3050	-3739.356	-3721.397	-17.95821	0.201984	0.2036029	0.3714983	-0.2025362	0.00743939	0.544944	0.00408796	0.00226857	0.433914	0.0073463	0.2778292	0.00060023	0.0358795	0.392996	3.57052	0.288055	0.307717	0.125443	0.278784	0.07529304	3.689972
3050	-3739.356	-3721.397	-17.95821	0.201984	0.2036029	0.3714983	-0.2025362	0.00743939	0.544944	0.00408796	0.00226857	0.433914	0.0073463	0.2778292	0.00060023	0.0358795	0.392996	3.57052	0.288055	0.307717	0.125443	0.278784	0.07529304	3.689972
3060	-3735.768	-3720.471	-15.29751	0.2044447	0.1848493	0.3749889	-0.0127843	0.012316	0.541211	0.0104214	0.00473788	0.430942	0.000371782	0.01650392	0.000301597	0.0255177	0.342976	3.6312	0.286345	0.330934	0.121835	0.260886	0.003719619	4.436991
3060	-3735.768	-3720.471	-15.29751	0.2044447	0.1848493	0.3749889	-0.0127843	0.012316	0.541211	0.0104214	0.00473788	0.430942	0.000371782	0.01650392	0.000301597	0.0255177	0.342976	3.6312	0.286345	0.330934	0.121835	0.260886	0.003719619	4.436991
3070	-3735.984	-3720.231	-15.7527	0.1682763	0.1811482	0.4139002	-0.01949116	0.00957838	0.544616	0.00961283	0.0018383	0.433654	0.000700505	0.02408411	0.000258885	0.0236566	0.332701	3.64338	0.30292	0.302467	0.134864	0.259748	0.004592952	5.243711
3070	-3735.984	-3720.231	-15.7527	0.1682763	0.1811482	0.4139002	-0.01949116	0.00957838	0.544616	0.00961283	0.0018383	0.433654	0.000700505	0.02408411	0.000258885	0.0236566	0.332701	3.64338	0.30292	0.302467	0.134864	0.259748	0.004592952	5.243711
3080	-3735.805	-3718.687	-17.11776	0.1736405	0.1752789	0.3712239	0.1344925	0.0104371	0.489444	0.00577071	0.00360006	0.488064	0.00268459	0.06064872	0.000200529	0.0208404	0.316152	3.66281	0.320066	0.289284	0.131517	0.259133	0.1951412	0.310794
3080	-3735.805	-3718.687	-17.11776	0.1736405	0.1752789	0.3712239	0.1344925	0.0104371	0.489444	0.00577071	0.00360006	0.488064	0.00268459	0.06064872	0.000200529	0.0208404	0.316152	3.66281	0.320066	0.289284	0.131517	0.259133	0.1951412	0.310794
3090	-3741.528	-3722.884	-18.64377	0.1899637	0.2018081	0.3021991	-0.5279857	0.00785537	0.463232	0.013957	0.00336523	0.501655	0.00993525	0.5302958	0.000565097	0.0348251	0.388361	3.57625	0.325215	0.280844	0.14275	0.251191	0.002310094	229.556
3090	-3741.528	-3722.884	-18.64377	0.1899637	0.2018081	0.3021991	-0.5279857	0.00785537	0.463232	0.013957	0.00336523	0.501655	0.00993525	0.5302958	0.000565097	0.0348251	0.388361	3.57625	0.325215	0.280844	0.14275	0.251191	0.002310094	229.556
3100	-3743.155	-3723.41	-19.74531	0.2351224	0.2337339	0.3474163	0.08121526	0.014808	0.51577	0.0121691	0.00470885	0.449471	0.00307245	0.2462966	0.00143834	0.0552209	0.465905	3.47744	0.285068	0.289733	0.132753	0.292446	0.3275119	0.7520235
3100	-3743.155	-3723.41	-19.74531	0.2351224	0.2337339	0.3474163	0.08121526	0.014808	0.51577	0.0121691	0.00470885	0.449471	0.00307245	0.2462966	0.00143834	0.0552209	0.465905	3.47744	0.285068	0.289733	0.132753	0.292446	0.3275119	0.7520235
3110	-3741.009	-3719.889	-21.11985	0.2534216	0.2051173	0.2934622	-0.4070314	0.0144555	0.563476	0.0075505	0.00791972	0.402239	0.00435901	0.5926771	0.000631048	0.0367789	0.396881	3.56571	0.291149	0.285774	0.134674	0.288402	0.1856458	3.192517
3110	-3741.009	-3719.889	-21.11985	0.2534216	0.2051173	0.2934622	-0.4070314	0.0144555	0.563476	0.0075505	0.00791972	0.402239	0.00435901	0.5926771	0.000631048	0.0367789	0.396881	3.56571	0.291149	0.285774	0.134674	0.288402	0.1856458	3.192517
3120	-3741.246	-3725.57	-15.67562	0.2126389	0.2055005	0.2756883	0.0466073	0.0120332	0.514779	0.00708262	0.00849893	0.442249	0.0153573	0.07195626	0.000639019	0.0370078	0.39786	3.56449	0.311605	0.294649	0.131444	0.262302	0.1185636	0.6069003
3120	-3741.246	-3725.57	-15.67562	0.2126389	0.2055005	0.2756883	0.0466073	0.0120332	0.514779	0.00708262	0.00849893	0.442249	0.0153573	0.07195626	0.000639019	0.0370078	0.39786	3.56449	0.311605	0.294649	0.131444	0.262302	0.1185636	0.6069003
3130	-3736.178	-3720.401	-15.77645	0.2280393	0.1739752	0.3123932	0.03359678	0.0121341	0.518893	0.00413229	0.00207011	0.44939	0.01338	0.06109651	0.000189024	0.020238	0.312435	3.66714	0.300382	0.303093	0.139316	0.257208	0.09469329	0.6452042
3130	-3736.178	-3720.401	-15.77645	0.2280393	0.1739752	0.3123932	0.03359678	0.0121341	0.518893	0.00413229	0.00207011	0.44939	0.01338	0.06109651	0.000189024	0.020238	0.312435	3.66714	0.300382	0.303093	0.139316	0.257208	0.09469329	0.6452042
3140	-3736.205	-3720.36	-15.84453	0.2887608	0.2160322	0.2747586	0.1501885	0.0151171	0.476813	0.00305549	0.00551886	0.491487	0.00800927	0.02416549	0.000886639	0.0435061	0.424192	3.53141	0.292424	0.312421	0.127529	0.267626	0.174354	0.1386002
3140	-3736.205	-3720.36	-15.84453	0.2887608	0.2160322	0.2747586	0.1501885	0.0151171	0.476813	0.00305549	0.00551886	0.491487	0.00800927	0.02416549	0.000886639	0.0435061	0.424192	3.53141	0.292424	0.312421	0.127529	0.267626	0.174354	0.1386002
3150	-3740.432	-3720.213	-20.21933	0.2446361	0.204501	0.2880027	0.1528644	0.014679	0.499757	0.00474878	0.00697457	0.471779	0.00206174	0.272551	0.000618377	0.0364118	0.395303	3.56767	0.28637	0.313106	0.132482	0.268042	0.4254154	0.6406703
3150	-3740.432	-3720.213	-20.21933	0.2446361	0.204501	0.2880027	0.1528644	0.014679	0.499757	0.00474878	0.00697457	0.471779	0.00206174	0.272551	0.000618377	0.0364118	0.395303	3.56767	0.28637	0.313106	0.132482	0.268042	0.4254154	0.6406703
3160	-3737.575	-3722.797	-14.77833	0.2663593	0.2074496	0.2272237	-0.04921079	0.0111223	0.569069	0.00380195	0.00927941	0.404645	0.00208321	0.09145282	0.000680659	0.0381807	0.402819	3.55832	0.288215	0.314294	0.122544	0.274946	0.04224203	2.164972
3160	-3737.575	-3722.797	-14.77833	0.2663593	0.2074496	0.2272237	-0.04921079	0.0111223	0.569069	0.00380195	0.00927941	0.404645	0.00208321	0.09145282	0.000680659	0.0381807	0.402819	3.55832	0.288215	0.314294	0.122544	0.274946	0.04224203	2.164972
3170	-3738.314	-3720.243	-18.07099	0.2416613	0.1966361	0.2922112	0.3806477	0.0123078	0.518496	0.00769276	0.00443426	0.454209	0.00286075	0.03749429	0.000472015	0.0318576	0.374821	3.59285	0.277281	0.313596	0.137591	0.271532	0.418142	0.08966878
3170	-3738.314	-3720.243	-18.07099	0.2416613	0.1966361	0.2922112	0.3806477	0.0123078	0.518496	0.00769276	0.00443426	0.454209	0.00286075	0.03749429	0.000472015	0.0318576	0.374821	3.59285	0.277281	0.313596	0.137591	0.271532	0.418142	0.08966878
3180	-3736.837	-3721.779	-15.05827	0.2392643	0.2081748	0.2754725	-0.1023339	0.00711779	0.506296	0.00734172	0.00822962	0.468595	0.00241923	0.1065348	0.000696623	0.0386206	0.404654	3.55603	0.287953	0.30979	0.128111	0.274146	0.004200852	25.36028
3180	-3736.837	-3721.779	-15.05827	0.2392643	0.2081748	0.2754725	-0.1023339	0.00711779	0.506296	0.00734172	0.00822962	0.468595	0.00241923	0.1065348	0.000696623	0.0386206	0.404654	3.55603	0.287953	0.30979	0.128111	0.274146	0.004200852	25.36028
3190	-3749.148	-3734.453	-14.6943	0.289675	0.1799934	0.2645596	0.02472077	0.00386197	0.527276	0.0121064	0.0233439	0.426258	0.00715384	0.02728975	0.00024652	0.0230892	0.32947	3.64719	0.293399	0.291547	0.124666	0.290387	0.05201052	0.5246967
3190	-3749.148	-3734.453	-14.6943	0.289675	0.1799934	0.2645596	0.02472077	0.00386197	0.527276	0.0121064	0.0233439	0.426258	0.00715384	0.02728975	0.00024652	0.0230892	0.32947	3.64719	0.293399	0.291547	0.124666	0.290387	0.05201052	0.5246967
3200	-3740.355	-3722.948	-17.407	0.254307	0.240038	0.2905998	0.2558133	0.0146294	0.573857	0.00346292	0.00517448	0.395286	0.0075902	0.05833182	0.00167954	0.0595959	0.480001	3.45872	0.278446	0.304189	0.138383	0.278982	0.3141451	0.1856843
3200	-3740.355	-3722.948	-17.407	0.254307	0.240038	0.2905998	0.2558133	0.0146294	0.573857	0.00346292	0.00517448	0.395286	0.0075902	0.05833182	0.00167954	0.0595959	0.480001	3.45872	0.278446	0.304189	0.138383	0.278982	0.3141451	0.1856843
3210	-3738.28	-3722.805	-15.47472	0.2874805	0.2020573	0.2551054	-0.1190592	0.00844056	0.575942	0.00903179	0.00319857	0.385796	0.0175919	0.1508802	0.000569887	0.0349707	0.389006	3.57545	0.288457	0.302608	0.127865	0.28107	0.03182096	4.741534
