Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
0	0	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1	1	Posterior	Likelihood	Prior	age_ursinae	alpha_cytb	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	rates_cytb[1]	rates_cytb[2]	rates_cytb[3]	rates_cytb[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
36	0	-3735.536	-3719.473	-16.06351	0.2271429	0.1810285	0.3297611	-0.1108505	0.00815994	0.568216	0.00993074	0.00522315	0.40218	0.0062897	0.1412297	0.000257582	0.0235974	0.332367	3.64378	0.310229	0.275642	0.130138	0.283991	0.03037923	4.648891
37	1	-3748.275	-3731.357	-16.91741	0.2791774	0.2152602	0.3100292	-0.2211973	0.0166588	0.458336	0.00860822	0.0136967	0.493482	0.0092188	0.2562471	0.000866553	0.0430168	0.422301	3.53382	0.321424	0.294449	0.146161	0.237966	0.03504981	7.31094
38	0	-3738.144	-3722.206	-15.93839	0.2321405	0.1805973	0.3493628	-0.03751086	0.00556193	0.523021	0.00927598	0.00463346	0.439263	0.0182446	0.08444992	0.000252931	0.0233851	0.331161	3.6452	0.285999	0.306116	0.137573	0.270313	0.04693906	1.79914
39	1	-3743.084	-3727.693	-15.39121	0.2862348	0.1912493	0.301672	-0.08619178	0.011995	0.434801	0.00589085	0.00854737	0.526607	0.0121594	0.1004483	0.000387288	0.0288846	0.360436	3.61029	0.30091	0.302996	0.138013	0.258081	0.01425652	7.045779
40	0	-3738.144	-3722.206	-15.93839	0.2321405	0.1805973	0.3493628	-0.03751086	0.00556193	0.523021	0.00927598	0.00463346	0.439263	0.0182446	0.08444992	0.000252931	0.0233851	0.331161	3.6452	0.285999	0.306116	0.137573	0.270313	0.04693906	1.79914
41	1	-3743.084	-3727.693	-15.39121	0.2862348	0.1912493	0.301672	-0.08619178	0.011995	0.434801	0.00589085	0.00854737	0.526607	0.0121594	0.1004483	0.000387288	0.0288846	0.360436	3.61029	0.30091	0.302996	0.138013	0.258081	0.01425652	7.045779
42	0	-3740.084	-3724.576	-15.50788	0.2621203	0.2078613	0.3266124	-0.03916055	0.00986262	0.499771	0.00954306	0.00668505	0.468607	0.00553129	0.07121145	0.000689691	0.0384303	0.403862	3.55702	0.288779	0.298381	0.120508	0.292332	0.0320509	2.221824
43	1	-3742.77	-3726.95	-15.81919	0.3190705	0.2188359	0.1884625	-0.1673555	0.0209543	0.558943	0.00923994	0.00829146	0.394159	0.00841195	0.2294949	0.000962273	0.0452993	0.431011	3.52273	0.310043	0.29277	0.128574	0.268614	0.06213937	3.693229
44	0	-3740.084	-3724.576	-15.50788	0.2621203	0.2078613	0.3266124	-0.03916055	0.00986262	0.499771	0.00954306	0.00668505	0.468607	0.00553129	0.07121145	0.000689691	0.0384303	0.403862	3.55702	0.288779	0.298381	0.120508	0.292332	0.0320509	2.221824
45	1	-3742.77	-3726.95	-15.81919	0.3190705	0.2188359	0.1884625	-0.1673555	0.0209543	0.558943	0.00923994	0.00829146	0.394159	0.00841195	0.2294949	0.000962273	0.0452993	0.431011	3.52273	0.310043	0.29277	0.128574	0.268614	0.06213937	3.693229
46	0	-3741.351	-3727.002	-14.34878	0.310657	0.2153168	0.2581552	-0.02436016	0.0109981	0.591334	0.00806428	0.00457882	0.372077	0.0129474	0.03418872	0.000868015	0.0430526	0.42244	3.53364	0.283548	0.295853	0.127619	0.292981	0.009828557	3.478508
47	1	-3739.238	-3720.762	-18.47654	0.3270712	0.2205274	0.2418968	0.1600983	0.0144816	0.493214	0.00540511	0.00644275	0.472615	0.00784124	0.1784461	0.00100997	0.0463933	0.435086	3.51751	0.301094	0.29474	0.133245	0.270922	0.3385444	0.5270982
48	0	-3741.351	-3727.002	-14.34878	0.310657	0.2153168	0.2581552	-0.02436016	0.0109981	0.591334	0.00806428	0.00457882	0.372077	0.0129474	0.03418872	0.000868015	0.0430526	0.42244	3.53364	0.283548	0.295853	0.127619	0.292981	0.009828557	3.478508
49	1	-3739.238	-3720.762	-18.47654	0.3270712	0.2205274	0.2418968	0.1600983	0.0144816	0.493214	0.00540511	0.00644275	0.472615	0.00784124	0.1784461	0.00100997	0.0463933	0.435086	3.51751	0.301094	0.29474	0.133245	0.270922	0.3385444	0.5270982
50	0	-3734.916	-3720.102	-14.81406	0.2511941	0.2106619	0.2685559	-0.07970957	0.0110393	0.557316	0.00596548	0.00666944	0.413948	0.0050614	0.08508986	0.00075336	0.0401439	0.410907	3.5482	0.282225	0.309356	0.138068	0.270351	0.005380291	15.81511
51	1	-3740.026	-3724.403	-15.62369	0.2927426	0.1839548	0.2348964	-0.09539295	0.0202539	0.4806	0.00917937	0.00412894	0.479088	0.00675015	0.1571917	0.000290832	0.025062	0.340504	3.63414	0.300792	0.301575	0.13955	0.258083	0.0617988	2.543605
52	0	-3734.916	-3720.102	-14.81406	0.2511941	0.2106619	0.2685559	-0.07970957	0.0110393	0.557316	0.00596548	0.00666944	0.413948	0.0050614	0.08508986	0.00075336	0.0401439	0.410907	3.5482	0.282225	0.309356	0.138068	0.270351	0.005380291	15.81511
53	1	-3740.026	-3724.403	-15.62369	0.2927426	0.1839548	0.2348964	-0.09539295	0.0202539	0.4806	0.00917937	0.00412894	0.479088	0.00675015	0.1571917	0.000290832	0.025062	0.340504	3.63414	0.300792	0.301575	0.13955	0.258083	0.0617988	2.543605
54	0	-3738.271	-3722.958	-15.3135	0.2701003	0.2163278	0.2481189	-0.1425492	0.0094146	0.558107	0.00636848	0.00425565	0.414535	0.00731982	0.1562278	0.000894415	0.0436939	0.424915	3.5305	0.321811	0.305484	0.124167	0.248538	0.0136786	11.42133
55	1	-3742.976	-3727.083	-15.89371	0.3390827	0.2408561	0.19667	0.1253841	0.0207216	0.480429	0.00659524	0.00397479	0.478917	0.00936324	0.07816342	0.00171265	0.0601705	0.481802	3.45632	0.309274	0.278968	0.133741	0.278017	0.2035475	0.3840058
56	0	-3738.271	-3722.958	-15.3135	0.2701003	0.2163278	0.2481189	-0.1425492	0.0094146	0.558107	0.00636848	0.00425565	0.414535	0.00731982	0.1562278	0.000894415	0.0436939	0.424915	3.5305	0.321811	0.305484	0.124167	0.248538	0.0136786	11.42133
57	1	-3742.976	-3727.083	-15.89371	0.3390827	0.2408561	0.19667	0.1253841	0.0207216	0.480429	0.00659524	0.00397479	0.478917	0.00936324	0.07816342	0.00171265	0.0601705	0.481802	3.45632	0.309274	0.278968	0.133741	0.278017	0.2035475	0.3840058
58	0	-3744.52	-3726.47	-18.04953	0.2855025	0.2230466	0.2390937	-0.454899	0.014328	0.447697	0.0136069	0.00632174	0.506381	0.0116659	0.4733912	0.00108394	0.0480388	0.441101	3.50978	0.302853	0.29299	0.132582	0.271575	0.01849215	25.59957
59	1	-3742.314	-3727.632	-14.68224	0.3540671	0.2206176	0.2076356	-0.02560526	0.0252156	0.492346	0.00679446	0.00243163	0.463057	0.0101557	0.0799342	0.00101256	0.0464519	0.435303	3.51723	0.300085	0.296592	0.143604	0.259719	0.05432894	1.471301
60	0	-3744.52	-3726.47	-18.04953	0.2855025	0.2230466	0.2390937	-0.454899	0.014328	0.447697	0.0136069	0.00632174	0.506381	0.0116659	0.4733912	0.00108394	0.0480388	0.441101	3.50978	0.302853	0.29299	0.132582	0.271575	0.01849215	25.59957
